SettlementDate,SettlementPeriod,Demand
2022-02-08,35,41035
2022-02-08,36,42147
2022-02-08,37,42377
2022-02-08,38,41799
2022-02-08,39,41010
2022-02-08,40,39667
2022-02-08,41,38336
2022-02-08,42,36776
2022-02-08,43,34775
2022-02-08,44,32825
2022-02-08,45,30937
2022-02-08,46,28880
2022-02-08,47,27166
2022-02-08,48,26174
2022-02-09,1,25755
2022-02-09,2,26280
2022-02-09,3,26220
2022-02-09,4,25771
2022-02-09,5,25760
2022-02-09,6,25561
2022-02-09,7,25160
2022-02-09,8,24846
2022-02-09,9,25040
2022-02-09,10,24785
2022-02-09,11,24824
2022-02-09,12,25723
2022-02-09,13,28705
2022-02-09,14,31623
2022-02-09,15,34719
2022-02-09,16,36125
2022-02-09,17,36364
2022-02-09,18,36728
2022-02-09,19,36771
2022-02-09,20,36468
2022-02-09,21,35744
2022-02-09,22,35500
2022-02-09,23,35398
2022-02-09,24,35037
2022-02-09,25,35240
2022-02-09,26,35420
2022-02-09,27,35556
2022-02-09,28,35227
2022-02-09,29,35420
2022-02-09,30,35786
2022-02-09,31,35930
2022-02-09,32,37073
2022-02-09,33,38259
2022-02-09,34,39337
2022-02-09,35,41238
2022-02-09,36,42122
2022-02-09,37,41619
2022-02-09,38,40774
2022-02-09,39,39835
2022-02-09,40,38861
2022-02-09,41,38158
2022-02-09,42,36742
2022-02-09,43,35442
2022-02-09,44,34048
2022-02-09,45,31988
2022-02-09,46,30153
2022-02-09,47,27814
2022-02-09,48,26528
2022-02-10,1,26275
2022-02-10,2,26624
2022-02-10,3,26282
2022-02-10,4,25727
2022-02-10,5,26117
2022-02-10,6,26066
2022-02-10,7,26304
2022-02-10,8,26477
2022-02-10,9,26294
2022-02-10,10,26382
2022-02-10,11,27078
2022-02-10,12,28435
2022-02-10,13,30838
2022-02-10,14,33312
2022-02-10,15,35243
2022-02-10,16,36432
2022-02-10,17,36934
2022-02-10,18,37133
2022-02-10,19,37551
2022-02-10,20,37138
2022-02-10,21,36293
2022-02-10,22,35815
2022-02-10,23,35270
2022-02-10,24,35222
2022-02-10,25,35610
2022-02-10,26,35283
2022-02-10,27,35426
2022-02-10,28,34878
2022-02-10,29,34551
2022-02-10,30,34716
2022-02-10,31,35531
2022-02-10,32,36876
2022-02-10,33,38580
2022-02-10,34,40161
2022-02-10,35,41322
2022-02-10,36,42592
2022-02-10,37,42529
2022-02-10,38,42019
2022-02-10,39,41485
2022-02-10,40,40571
2022-02-10,41,39163
2022-02-10,42,37865
2022-02-10,43,36338
2022-02-10,44,34654
2022-02-10,45,33576
2022-02-10,46,32133
2022-02-10,47,31285
2022-02-10,48,30183
2022-02-11,1,29724
2022-02-11,2,30268
2022-02-11,3,29426
2022-02-11,4,29113
2022-02-11,5,28957
2022-02-11,6,29185
2022-02-11,7,28723
2022-02-11,8,28643
2022-02-11,9,28741
2022-02-11,10,28834
2022-02-11,11,29268
2022-02-11,12,30349
2022-02-11,13,33595
2022-02-11,14,36380
2022-02-11,15,38315
2022-02-11,16,40099
2022-02-11,17,40368
2022-02-11,18,40206
2022-02-11,19,39971
2022-02-11,20,38830
2022-02-11,21,38111
2022-02-11,22,37376
2022-02-11,23,36737
2022-02-11,24,36670
2022-02-11,25,36939
2022-02-11,26,36758
2022-02-11,27,36528
2022-02-11,28,36445
2022-02-11,29,36593
2022-02-11,30,36954
2022-02-11,31,36861
2022-02-11,32,37661
2022-02-11,33,38922
2022-02-11,34,40093
2022-02-11,35,41907
2022-02-11,36,42874
2022-02-11,37,42627
2022-02-11,38,41936
2022-02-11,39,41189
2022-02-11,40,39738
2022-02-11,41,38871
2022-02-11,42,37515
2022-02-11,43,35686
2022-02-11,44,34098
2022-02-11,45,32398
2022-02-11,46,30711
2022-02-11,47,28769
2022-02-11,48,27225
2022-02-12,1,26324
2022-02-12,2,26719
2022-02-12,3,25982
2022-02-12,4,25238
2022-02-12,5,24975
2022-02-12,6,24958
2022-02-12,7,24449
2022-02-12,8,24354
2022-02-12,9,24249
2022-02-12,10,24276
2022-02-12,11,24324
2022-02-12,12,24691
2022-02-12,13,25627
2022-02-12,14,26482
2022-02-12,15,28001
2022-02-12,16,29029
2022-02-12,17,30592
2022-02-12,18,31723
2022-02-12,19,31536
2022-02-12,20,31725
2022-02-12,21,31639
2022-02-12,22,31471
2022-02-12,23,31271
2022-02-12,24,31113
2022-02-12,25,30884
2022-02-12,26,30228
2022-02-12,27,30047
2022-02-12,28,29963
2022-02-12,29,29981
2022-02-12,30,30442
2022-02-12,31,31153
2022-02-12,32,31737
2022-02-12,33,32782
2022-02-12,34,34054
2022-02-12,35,35799
2022-02-12,36,37312
2022-02-12,37,37368
2022-02-12,38,36715
2022-02-12,39,35489
2022-02-12,40,34337
2022-02-12,41,33971
2022-02-12,42,32961
2022-02-12,43,30759
2022-02-12,44,29512
2022-02-12,45,28045
2022-02-12,46,26968
2022-02-12,47,25944
2022-02-12,48,25043
2022-02-13,1,24837
2022-02-13,2,25222
2022-02-13,3,25207
2022-02-13,4,25064
2022-02-13,5,24698
2022-02-13,6,24296
2022-02-13,7,23845
2022-02-13,8,23955
2022-02-13,9,24208
2022-02-13,10,24206
2022-02-13,11,23775
2022-02-13,12,23906
2022-02-13,13,24028
2022-02-13,14,24372
2022-02-13,15,24588
2022-02-13,16,25271
2022-02-13,17,27120
2022-02-13,18,28491
2022-02-13,19,30438
2022-02-13,20,31542
2022-02-13,21,32549
2022-02-13,22,33239
2022-02-13,23,33763
2022-02-13,24,34375
2022-02-13,25,34890
2022-02-13,26,35066
2022-02-13,27,35093
2022-02-13,28,34974
2022-02-13,29,34885
2022-02-13,30,35029
2022-02-13,31,35059
2022-02-13,32,35328
2022-02-13,33,35955
2022-02-13,34,36927
2022-02-13,35,38201
2022-02-13,36,38802
2022-02-13,37,38755
2022-02-13,38,38067
2022-02-13,39,37146
2022-02-13,40,36109
2022-02-13,41,34781
2022-02-13,42,33506
2022-02-13,43,32149
2022-02-13,44,30561
2022-02-13,45,28932
2022-02-13,46,27244
2022-02-13,47,25711
2022-02-13,48,24936
2022-02-14,1,24772
2022-02-14,2,25217
2022-02-14,3,24974
2022-02-14,4,24533
2022-02-14,5,24836
2022-02-14,6,24605
2022-02-14,7,24629
2022-02-14,8,24255
2022-02-14,9,23969
2022-02-14,10,24125
2022-02-14,11,24116
2022-02-14,12,25107
2022-02-14,13,27445
2022-02-14,14,29815
2022-02-14,15,32503
2022-02-14,16,34101
2022-02-14,17,35303
2022-02-14,18,35758
2022-02-14,19,36395
2022-02-14,20,36289
2022-02-14,21,36149
2022-02-14,22,36437
2022-02-14,23,36638
2022-02-14,24,36899
2022-02-14,25,37275
2022-02-14,26,37316
2022-02-14,27,37208
2022-02-14,28,36788
2022-02-14,29,36576
2022-02-14,30,36342
2022-02-14,31,36483
2022-02-14,32,37370
2022-02-14,33,38761
2022-02-14,34,40158
2022-02-14,35,41994
2022-02-14,36,43659
2022-02-14,37,43575
2022-02-14,38,43032
2022-02-14,39,41555
2022-02-14,40,40146
2022-02-14,41,38634
2022-02-14,42,37252
2022-02-14,43,35382
2022-02-14,44,33482
2022-02-14,45,31771
2022-02-14,46,30198
2022-02-14,47,28474
2022-02-14,48,27295
2022-02-15,1,27056
2022-02-15,2,27427
2022-02-15,3,27132
2022-02-15,4,26824
2022-02-15,5,26990
2022-02-15,6,26703
2022-02-15,7,26824
2022-02-15,8,26425
2022-02-15,9,26020
2022-02-15,10,25819
2022-02-15,11,26694
2022-02-15,12,27601
2022-02-15,13,30482
2022-02-15,14,33106
2022-02-15,15,34593
2022-02-15,16,35907
2022-02-15,17,36462
2022-02-15,18,37069
2022-02-15,19,37480
2022-02-15,20,37968
2022-02-15,21,38303
2022-02-15,22,38458
2022-02-15,23,38760
2022-02-15,24,38754
2022-02-15,25,38925
2022-02-15,26,38975
2022-02-15,27,38831
2022-02-15,28,38423
2022-02-15,29,38417
2022-02-15,30,38391
2022-02-15,31,38738
2022-02-15,32,39396
2022-02-15,33,40223
2022-02-15,34,40973
2022-02-15,35,42462
2022-02-15,36,43190
2022-02-15,37,42906
2022-02-15,38,42231
2022-02-15,39,41241
2022-02-15,40,39944
2022-02-15,41,38395
2022-02-15,42,36734
2022-02-15,43,35144
2022-02-15,44,33003
2022-02-15,45,30819
2022-02-15,46,28775
2022-02-15,47,27190
2022-02-15,48,25778
2022-02-16,1,25162
2022-02-16,2,25347
2022-02-16,3,24812
2022-02-16,4,24540
2022-02-16,5,24091
2022-02-16,6,23810
2022-02-16,7,23900
2022-02-16,8,23877
2022-02-16,9,24289
2022-02-16,10,23982
2022-02-16,11,23810
2022-02-16,12,24365
2022-02-16,13,25884
2022-02-16,14,28090
2022-02-16,15,30641
2022-02-16,16,32167
2022-02-16,17,33343
2022-02-16,18,33490
2022-02-16,19,33660
2022-02-16,20,33279
2022-02-16,21,33190
2022-02-16,22,33002
2022-02-16,23,32971
2022-02-16,24,33487
2022-02-16,25,34054
2022-02-16,26,34326
2022-02-16,27,34782
2022-02-16,28,34845
2022-02-16,29,34882
2022-02-16,30,34396
2022-02-16,31,35111
2022-02-16,32,35839
2022-02-16,33,36589
2022-02-16,34,37797
2022-02-16,35,38929
2022-02-16,36,39710
2022-02-16,37,39666
2022-02-16,38,39087
2022-02-16,39,37681
2022-02-16,40,36175
2022-02-16,41,34925
2022-02-16,42,33367
2022-02-16,43,31787
2022-02-16,44,30192
2022-02-16,45,28116
2022-02-16,46,26722
2022-02-16,47,26038
2022-02-16,48,25426
2022-02-17,1,25072
2022-02-17,2,25702
2022-02-17,3,25785
2022-02-17,4,25155
2022-02-17,5,24894
2022-02-17,6,24558
2022-02-17,7,24817
2022-02-17,8,24561
2022-02-17,9,24691
2022-02-17,10,25038
2022-02-17,11,25131
2022-02-17,12,25656
2022-02-17,13,26156
2022-02-17,14,28241
2022-02-17,15,30910
2022-02-17,16,32311
2022-02-17,17,33193
2022-02-17,18,33026
2022-02-17,19,32969
2022-02-17,20,32704
2022-02-17,21,32148
2022-02-17,22,31842
2022-02-17,23,31698
2022-02-17,24,31514
2022-02-17,25,31669
2022-02-17,26,31728
2022-02-17,27,31799
2022-02-17,28,31769
2022-02-17,29,32157
2022-02-17,30,32727
2022-02-17,31,33370
2022-02-17,32,34867
2022-02-17,33,36613
2022-02-17,34,38099
2022-02-17,35,39843
2022-02-17,36,41118
2022-02-17,37,41466
2022-02-17,38,41464
2022-02-17,39,40645
2022-02-17,40,39632
2022-02-17,41,38204
2022-02-17,42,37025
2022-02-17,43,35342
2022-02-17,44,33556
2022-02-17,45,31558
2022-02-17,46,29528
2022-02-17,47,27866
2022-02-17,48,26469
2022-02-18,1,25961
2022-02-18,2,26465
2022-02-18,3,26651
2022-02-18,4,26185
2022-02-18,5,25811
2022-02-18,6,25465
2022-02-18,7,24814
2022-02-18,8,24089
2022-02-18,9,23866
2022-02-18,10,23652
2022-02-18,11,24115
2022-02-18,12,24677
2022-02-18,13,26341
2022-02-18,14,27864
2022-02-18,15,30218
2022-02-18,16,31744
2022-02-18,17,33311
2022-02-18,18,34147
2022-02-18,19,34925
2022-02-18,20,35055
2022-02-18,21,35088
2022-02-18,22,35376
2022-02-18,23,35839
2022-02-18,24,36376
2022-02-18,25,36618
2022-02-18,26,36180
2022-02-18,27,35033
2022-02-18,28,34332
2022-02-18,29,34107
2022-02-18,30,34037
2022-02-18,31,34176
2022-02-18,32,34619
2022-02-18,33,35514
2022-02-18,34,36665
2022-02-18,35,37628
2022-02-18,36,38766
2022-02-18,37,38702
2022-02-18,38,38022
2022-02-18,39,36789
2022-02-18,40,35333
2022-02-18,41,34415
2022-02-18,42,33232
2022-02-18,43,31942
2022-02-18,44,30306
2022-02-18,45,28540
2022-02-18,46,27200
2022-02-18,47,25898
2022-02-18,48,25175
2022-02-19,1,25501
2022-02-19,2,25867
2022-02-19,3,25831
2022-02-19,4,25447
2022-02-19,5,24923
2022-02-19,6,24813
2022-02-19,7,24358
2022-02-19,8,24062
2022-02-19,9,23563
2022-02-19,10,23405
2022-02-19,11,23737
2022-02-19,12,24123
2022-02-19,13,25573
2022-02-19,14,25810
2022-02-19,15,26817
2022-02-19,16,27773
2022-02-19,17,28840
2022-02-19,18,30379
2022-02-19,19,31983
2022-02-19,20,32944
2022-02-19,21,34071
2022-02-19,22,34561
2022-02-19,23,35065
2022-02-19,24,35343
2022-02-19,25,35808
2022-02-19,26,35750
2022-02-19,27,35046
2022-02-19,28,34426
2022-02-19,29,33759
2022-02-19,30,33336
2022-02-19,31,32999
2022-02-19,32,33370
2022-02-19,33,34082
2022-02-19,34,35134
2022-02-19,35,36471
2022-02-19,36,37667
2022-02-19,37,37811
2022-02-19,38,37199
2022-02-19,39,36661
2022-02-19,40,35724
2022-02-19,41,34493
2022-02-19,42,33098
2022-02-19,43,31747
2022-02-19,44,30172
2022-02-19,45,28586
2022-02-19,46,26992
2022-02-19,47,25317
2022-02-19,48,24155
2022-02-20,1,23731
2022-02-20,2,23998
2022-02-20,3,23621
2022-02-20,4,23416
2022-02-20,5,23030
2022-02-20,6,23046
2022-02-20,7,24272
2022-02-20,8,24264
2022-02-20,9,24069
2022-02-20,10,24009
2022-02-20,11,23549
2022-02-20,12,23647
2022-02-20,13,23857
2022-02-20,14,24311
2022-02-20,15,23852
2022-02-20,16,24143
2022-02-20,17,25303
2022-02-20,18,25941
2022-02-20,19,27239
2022-02-20,20,28234
2022-02-20,21,29341
2022-02-20,22,29933
2022-02-20,23,30394
2022-02-20,24,31082
2022-02-20,25,31945
2022-02-20,26,32146
2022-02-20,27,32114
2022-02-20,28,32062
2022-02-20,29,32042
2022-02-20,30,32010
2022-02-20,31,32452
2022-02-20,32,32687
2022-02-20,33,33517
2022-02-20,34,34684
2022-02-20,35,35543
2022-02-20,36,36355
2022-02-20,37,36135
2022-02-20,38,35449
2022-02-20,39,34609
2022-02-20,40,33378
2022-02-20,41,32294
2022-02-20,42,31042
2022-02-20,43,29765
2022-02-20,44,28468
2022-02-20,45,27169
2022-02-20,46,26763
2022-02-20,47,26039
2022-02-20,48,25230
2022-02-21,1,24910
2022-02-21,2,25456
2022-02-21,3,25025
2022-02-21,4,24626
2022-02-21,5,24170
2022-02-21,6,23883
2022-02-21,7,23535
2022-02-21,8,23220
2022-02-21,9,23470
2022-02-21,10,23923
2022-02-21,11,24533
2022-02-21,12,25486
2022-02-21,13,27209
2022-02-21,14,29517
2022-02-21,15,31725
2022-02-21,16,33198
2022-02-21,17,34580
2022-02-21,18,35536
2022-02-21,19,36113
2022-02-21,20,35971
2022-02-21,21,35571
2022-02-21,22,35315
2022-02-21,23,35074
2022-02-21,24,34515
2022-02-21,25,34462
2022-02-21,26,34300
2022-02-21,27,34189
2022-02-21,28,33839
2022-02-21,29,33826
2022-02-21,30,34103
2022-02-21,31,34758
2022-02-21,32,35582
2022-02-21,33,37174
2022-02-21,34,38781
2022-02-21,35,40410
2022-02-21,36,41642
2022-02-21,37,42038
2022-02-21,38,41084
2022-02-21,39,40031
2022-02-21,40,38750
2022-02-21,41,37797
2022-02-21,42,36976
2022-02-21,43,35728
2022-02-21,44,33895
2022-02-21,45,31705
2022-02-21,46,29894
2022-02-21,47,27963
2022-02-21,48,26726
2022-02-22,1,26739
2022-02-22,2,26991
2022-02-22,3,26833
2022-02-22,4,26157
2022-02-22,5,25762
2022-02-22,6,25185
2022-02-22,7,24824
2022-02-22,8,24471
2022-02-22,9,24579
2022-02-22,10,24925
2022-02-22,11,25409
2022-02-22,12,25911
2022-02-22,13,26751
2022-02-22,14,28723
2022-02-22,15,30889
2022-02-22,16,32429
2022-02-22,17,34106
2022-02-22,18,34734
2022-02-22,19,35458
2022-02-22,20,35153
2022-02-22,21,34545
2022-02-22,22,34149
2022-02-22,23,34184
2022-02-22,24,33864
2022-02-22,25,33935
2022-02-22,26,33457
2022-02-22,27,32814
2022-02-22,28,31940
2022-02-22,29,31707
2022-02-22,30,31703
2022-02-22,31,31932
2022-02-22,32,32652
2022-02-22,33,33811
2022-02-22,34,35727
2022-02-22,35,37416
2022-02-22,36,39274
2022-02-22,37,40362
2022-02-22,38,40341
2022-02-22,39,39609
2022-02-22,40,38463
2022-02-22,41,37191
2022-02-22,42,36045
2022-02-22,43,34124
2022-02-22,44,32121
2022-02-22,45,30038
2022-02-22,46,28309
2022-02-22,47,26488
2022-02-22,48,25764
2022-02-23,1,25991
2022-02-23,2,26280
2022-02-23,3,26280
2022-02-23,4,26031
2022-02-23,5,25682
2022-02-23,6,25804
2022-02-23,7,25306
2022-02-23,8,25148
2022-02-23,9,25159
2022-02-23,10,25237
2022-02-23,11,24150
2022-02-23,12,25117
2022-02-23,13,28047
2022-02-23,14,30368
2022-02-23,15,32563
2022-02-23,16,33968
2022-02-23,17,34525
2022-02-23,18,34512
2022-02-23,19,34683
2022-02-23,20,33965
2022-02-23,21,34359
2022-02-23,22,34405
2022-02-23,23,33759
2022-02-23,24,33815
2022-02-23,25,33770
2022-02-23,26,34031
2022-02-23,27,34104
2022-02-23,28,33951
2022-02-23,29,34179
2022-02-23,30,34339
2022-02-23,31,34435
2022-02-23,32,34894
2022-02-23,33,35963
2022-02-23,34,37324
2022-02-23,35,38612
2022-02-23,36,39941
2022-02-23,37,40386
2022-02-23,38,39877
2022-02-23,39,38643
2022-02-23,40,37331
2022-02-23,41,35873
2022-02-23,42,34545
2022-02-23,43,32723
2022-02-23,44,30998
2022-02-23,45,30248
2022-02-23,46,28614
2022-02-23,47,27690
2022-02-23,48,26908
2022-02-24,1,26871
2022-02-24,2,27306
2022-02-24,3,27612
2022-02-24,4,27165
2022-02-24,5,26568
2022-02-24,6,26407
2022-02-24,7,25501
2022-02-24,8,25265
2022-02-24,9,24766
2022-02-24,10,24596
2022-02-24,11,25261
2022-02-24,12,26137
2022-02-24,13,28097
2022-02-24,14,30456
2022-02-24,15,32742
2022-02-24,16,34147
2022-02-24,17,35502
2022-02-24,18,36119
2022-02-24,19,36555
2022-02-24,20,35975
2022-02-24,21,35638
2022-02-24,22,34793
2022-02-24,23,33977
2022-02-24,24,33358
2022-02-24,25,33125
2022-02-24,26,32575
2022-02-24,27,32469
2022-02-24,28,32492
2022-02-24,29,32262
2022-02-24,30,32505
2022-02-24,31,33008
2022-02-24,32,33375
2022-02-24,33,35033
2022-02-24,34,37146
2022-02-24,35,38941
2022-02-24,36,40167
2022-02-24,37,40884
2022-02-24,38,40420
2022-02-24,39,39715
2022-02-24,40,38461
2022-02-24,41,37017
2022-02-24,42,35701
2022-02-24,43,33947
2022-02-24,44,32155
2022-02-24,45,30158
2022-02-24,46,28820
2022-02-24,47,28088
2022-02-24,48,27625
2022-02-25,1,27511
2022-02-25,2,27714
2022-02-25,3,27179
2022-02-25,4,26741
2022-02-25,5,26427
2022-02-25,6,26431
2022-02-25,7,26279
2022-02-25,8,26135
2022-02-25,9,26338
2022-02-25,10,26552
2022-02-25,11,26785
2022-02-25,12,28075
2022-02-25,13,29841
2022-02-25,14,31888
2022-02-25,15,34145
2022-02-25,16,35473
2022-02-25,17,36360
2022-02-25,18,36198
2022-02-25,19,36101
2022-02-25,20,35320
2022-02-25,21,34384
2022-02-25,22,33725
2022-02-25,23,33411
2022-02-25,24,33037
2022-02-25,25,33488
2022-02-25,26,33357
2022-02-25,27,32710
2022-02-25,28,32419
2022-02-25,29,32180
2022-02-25,30,32291
2022-02-25,31,32644
2022-02-25,32,33609
2022-02-25,33,35270
2022-02-25,34,36949
2022-02-25,35,38335
2022-02-25,36,39490
2022-02-25,37,39989
2022-02-25,38,39743
2022-02-25,39,39119
2022-02-25,40,38218
2022-02-25,41,36840
2022-02-25,42,35555
2022-02-25,43,33960
2022-02-25,44,32610
2022-02-25,45,30779
2022-02-25,46,29301
2022-02-25,47,27718
2022-02-25,48,26462
2022-02-26,1,25951
2022-02-26,2,26356
2022-02-26,3,26043
2022-02-26,4,25254
2022-02-26,5,24737
2022-02-26,6,24412
2022-02-26,7,23954
2022-02-26,8,23575
2022-02-26,9,23517
2022-02-26,10,23434
2022-02-26,11,23857
2022-02-26,12,24235
2022-02-26,13,24679
2022-02-26,14,25555
2022-02-26,15,26891
2022-02-26,16,27574
2022-02-26,17,28417
2022-02-26,18,28427
2022-02-26,19,28729
2022-02-26,20,28078
2022-02-26,21,27506
2022-02-26,22,26876
2022-02-26,23,26509
2022-02-26,24,25919
2022-02-26,25,25657
2022-02-26,26,25160
2022-02-26,27,24840
2022-02-26,28,24574
2022-02-26,29,25019
2022-02-26,30,25507
2022-02-26,31,26266
2022-02-26,32,27371
2022-02-26,33,28893
2022-02-26,34,30422
2022-02-26,35,32551
2022-02-26,36,34452
2022-02-26,37,35286
2022-02-26,38,34959
2022-02-26,39,33946
2022-02-26,40,32885
2022-02-26,41,31932
2022-02-26,42,30825
2022-02-26,43,29359
2022-02-26,44,28321
2022-02-26,45,27013
2022-02-26,46,26099
2022-02-26,47,25945
2022-02-26,48,25552
2022-02-27,1,25301
2022-02-27,2,25707
2022-02-27,3,25520
2022-02-27,4,24898
2022-02-27,5,25023
2022-02-27,6,25110
2022-02-27,7,24454
2022-02-27,8,24076
2022-02-27,9,24029
2022-02-27,10,24159
2022-02-27,11,24505
2022-02-27,12,24658
2022-02-27,13,25095
2022-02-27,14,25406
2022-02-27,15,25787
2022-02-27,16,26174
2022-02-27,17,26965
2022-02-27,18,27355
2022-02-27,19,27551
2022-02-27,20,27434
2022-02-27,21,26852
2022-02-27,22,26396
2022-02-27,23,25814
2022-02-27,24,25173
2022-02-27,25,24738
2022-02-27,26,24465
2022-02-27,27,24245
2022-02-27,28,24475
2022-02-27,29,24784
2022-02-27,30,25240
2022-02-27,31,26136
2022-02-27,32,27815
2022-02-27,33,30080
2022-02-27,34,32317
2022-02-27,35,34567
2022-02-27,36,36181
2022-02-27,37,36614
2022-02-27,38,36500
2022-02-27,39,35670
2022-02-27,40,34602
2022-02-27,41,33775
2022-02-27,42,32479
2022-02-27,43,30736
2022-02-27,44,29025
2022-02-27,45,28410
2022-02-27,46,27546
2022-02-27,47,26197
2022-02-27,48,25628
2022-02-28,1,25350
2022-02-28,2,25807
2022-02-28,3,26097
2022-02-28,4,25506
2022-02-28,5,24939
2022-02-28,6,24596
2022-02-28,7,24028
2022-02-28,8,23843
2022-02-28,9,23890
2022-02-28,10,24014
2022-02-28,11,24427
2022-02-28,12,25559
2022-02-28,13,28725
2022-02-28,14,31595
2022-02-28,15,34385
2022-02-28,16,36071
2022-02-28,17,36831
2022-02-28,18,37433
2022-02-28,19,38164
2022-02-28,20,38108
2022-02-28,21,37295
2022-02-28,22,37180
2022-02-28,23,37231
2022-02-28,24,37158
2022-02-28,25,37574
2022-02-28,26,37686
2022-02-28,27,37701
2022-02-28,28,37492
2022-02-28,29,37776
2022-02-28,30,37930
2022-02-28,31,38077
2022-02-28,32,38745
2022-02-28,33,39839
2022-02-28,34,40848
2022-02-28,35,42118
2022-02-28,36,42775
2022-02-28,37,43141
2022-02-28,38,42835
2022-02-28,39,41442
2022-02-28,40,40392
2022-02-28,41,38932
2022-02-28,42,37546
2022-02-28,43,36188
2022-02-28,44,34539
2022-02-28,45,32540
2022-02-28,46,30859
2022-02-28,47,29646
2022-02-28,48,28500
2022-03-01,1,27792
2022-03-01,2,28376
2022-03-01,3,27851
2022-03-01,4,27356
2022-03-01,5,27277
2022-03-01,6,26941
2022-03-01,7,26550
2022-03-01,8,26333
2022-03-01,9,26340
2022-03-01,10,26332
2022-03-01,11,27433
2022-03-01,12,28283
2022-03-01,13,30518
2022-03-01,14,33193
2022-03-01,15,35477
2022-03-01,16,36518
2022-03-01,17,37480
2022-03-01,18,37533
2022-03-01,19,37983
2022-03-01,20,38053
2022-03-01,21,38023
2022-03-01,22,38190
2022-03-01,23,38098
2022-03-01,24,37782
2022-03-01,25,37897
2022-03-01,26,37778
2022-03-01,27,37415
2022-03-01,28,36796
2022-03-01,29,36502
2022-03-01,30,36680
2022-03-01,31,37031
2022-03-01,32,37745
2022-03-01,33,38516
2022-03-01,34,39180
2022-03-01,35,40361
2022-03-01,36,41297
2022-03-01,37,41860
2022-03-01,38,41707
2022-03-01,39,41002
2022-03-01,40,39715
2022-03-01,41,38278
2022-03-01,42,36776
2022-03-01,43,35245
2022-03-01,44,33273
2022-03-01,45,31844
2022-03-01,46,30105
2022-03-01,47,27798
2022-03-01,48,26555
2022-03-02,1,26091
2022-03-02,2,26423
2022-03-02,3,26590
2022-03-02,4,26651
2022-03-02,5,26635
2022-03-02,6,26442
2022-03-02,7,26524
2022-03-02,8,26221
2022-03-02,9,27000
2022-03-02,10,27009
2022-03-02,11,27196
2022-03-02,12,28393
2022-03-02,13,31154
2022-03-02,14,33775
2022-03-02,15,35863
2022-03-02,16,37125
2022-03-02,17,37519
2022-03-02,18,38122
2022-03-02,19,38742
2022-03-02,20,39155
2022-03-02,21,39931
2022-03-02,22,40219
2022-03-02,23,40147
2022-03-02,24,40233
2022-03-02,25,40251
2022-03-02,26,40212
2022-03-02,27,39965
2022-03-02,28,39587
2022-03-02,29,39154
2022-03-02,30,38929
2022-03-02,31,38506
2022-03-02,32,39491
2022-03-02,33,40373
2022-03-02,34,40852
2022-03-02,35,42541
2022-03-02,36,43044
2022-03-02,37,43184
2022-03-02,38,42339
2022-03-02,39,40962
2022-03-02,40,39736
2022-03-02,41,38569
2022-03-02,42,36888
2022-03-02,43,35350
2022-03-02,44,33709
2022-03-02,45,31626
2022-03-02,46,29909
2022-03-02,47,28406
2022-03-02,48,27721
2022-03-03,1,27642
2022-03-03,2,28018
2022-03-03,3,28211
2022-03-03,4,27758
2022-03-03,5,27056
2022-03-03,6,26640
2022-03-03,7,26326
2022-03-03,8,26519
2022-03-03,9,26523
2022-03-03,10,26159
2022-03-03,11,26448
2022-03-03,12,27939
2022-03-03,13,30597
2022-03-03,14,32921
2022-03-03,15,34706
2022-03-03,16,35556
2022-03-03,17,37277
2022-03-03,18,37696
2022-03-03,19,38364
2022-03-03,20,38110
2022-03-03,21,38176
2022-03-03,22,38263
2022-03-03,23,38418
2022-03-03,24,38547
2022-03-03,25,38747
2022-03-03,26,38841
2022-03-03,27,38753
2022-03-03,28,38347
2022-03-03,29,38309
2022-03-03,30,37838
2022-03-03,31,37931
2022-03-03,32,38262
2022-03-03,33,38780
2022-03-03,34,39521
2022-03-03,35,40537
2022-03-03,36,41356
2022-03-03,37,41818
