StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2024-02-09T16:00:00Z,APXMIDP,2024-02-09,33,71.26,2648.5
2024-02-09T16:30:00Z,APXMIDP,2024-02-09,34,73.6,2525.15
2024-02-09T17:00:00Z,APXMIDP,2024-02-09,35,73.35,2288.4
2024-02-09T17:30:00Z,APXMIDP,2024-02-09,36,72.46,2613.75
2024-02-09T18:00:00Z,APXMIDP,2024-02-09,37,66.75,2141.9
2024-02-09T18:30:00Z,APXMIDP,2024-02-09,38,67.85,2676.1
2024-02-09T19:00:00Z,APXMIDP,2024-02-09,39,65.96,1943.1
2024-02-09T19:30:00Z,APXMIDP,2024-02-09,40,69.31,2284.45
2024-02-09T20:00:00Z,APXMIDP,2024-02-09,41,67.34,2048.2
2024-02-09T20:30:00Z,APXMIDP,2024-02-09,42,50.23,1837.65
2024-02-09T21:00:00Z,APXMIDP,2024-02-09,43,58.2,2318.5
2024-02-09T21:30:00Z,APXMIDP,2024-02-09,44,58.36,2442.0
2024-02-09T22:00:00Z,APXMIDP,2024-02-09,45,60.62,2478.45
2024-02-09T22:30:00Z,APXMIDP,2024-02-09,46,51.44,2733.65
2024-02-09T23:00:00Z,APXMIDP,2024-02-09,47,59.27,1940.55
2024-02-09T23:30:00Z,APXMIDP,2024-02-09,48,59.1,1483.25
2024-02-10T00:00:00Z,APXMIDP,2024-02-10,1,53.52,1720.55
2024-02-10T00:30:00Z,APXMIDP,2024-02-10,2,60.76,1480.3
2024-02-10T01:00:00Z,APXMIDP,2024-02-10,3,59.17,1574.85
2024-02-10T01:30:00Z,APXMIDP,2024-02-10,4,61.62,1485.3
2024-02-10T02:00:00Z,APXMIDP,2024-02-10,5,60.91,1622.7
2024-02-10T02:30:00Z,APXMIDP,2024-02-10,6,59.73,1455.35
2024-02-10T03:00:00Z,APXMIDP,2024-02-10,7,66.42,1062.65
2024-02-10T03:30:00Z,APXMIDP,2024-02-10,8,71.5,1142.7
2024-02-10T04:00:00Z,APXMIDP,2024-02-10,9,71.92,1153.75
2024-02-10T04:30:00Z,APXMIDP,2024-02-10,10,71.16,1241.4
2024-02-10T05:00:00Z,APXMIDP,2024-02-10,11,67.91,1162.35
2024-02-10T05:30:00Z,APXMIDP,2024-02-10,12,66.08,1290.45
2024-02-10T06:00:00Z,APXMIDP,2024-02-10,13,74.47,1257.8
2024-02-10T06:30:00Z,APXMIDP,2024-02-10,14,62.67,1510.9
2024-02-10T07:00:00Z,APXMIDP,2024-02-10,15,72.73,1511.3
2024-02-10T07:30:00Z,APXMIDP,2024-02-10,16,73.77,1494.65
2024-02-10T08:00:00Z,APXMIDP,2024-02-10,17,66.71,1540.6
2024-02-10T08:30:00Z,APXMIDP,2024-02-10,18,81.55,1572.65
2024-02-10T09:00:00Z,APXMIDP,2024-02-10,19,67.38,1791.45
2024-02-10T09:30:00Z,APXMIDP,2024-02-10,20,71.33,1892.35
2024-02-10T10:00:00Z,APXMIDP,2024-02-10,21,69.92,1503.6
2024-02-10T10:30:00Z,APXMIDP,2024-02-10,22,71.98,1489.6
2024-02-10T11:00:00Z,APXMIDP,2024-02-10,23,70.58,1727.9
2024-02-10T11:30:00Z,APXMIDP,2024-02-10,24,70.98,1886.85
2024-02-10T12:00:00Z,APXMIDP,2024-02-10,25,75.62,1931.6
2024-02-10T12:30:00Z,APXMIDP,2024-02-10,26,75.71,2134.0
2024-02-10T13:00:00Z,APXMIDP,2024-02-10,27,76.75,1903.05
2024-02-10T13:30:00Z,APXMIDP,2024-02-10,28,72.44,1684.0
2024-02-10T14:00:00Z,APXMIDP,2024-02-10,29,71.05,1714.6
2024-02-10T14:30:00Z,APXMIDP,2024-02-10,30,68.66,1968.1
2024-02-10T15:00:00Z,APXMIDP,2024-02-10,31,72.17,1422.3
2024-02-10T15:30:00Z,APXMIDP,2024-02-10,32,79.89,1985.9
2024-02-10T16:00:00Z,APXMIDP,2024-02-10,33,70.18,1715.3
2024-02-10T16:30:00Z,APXMIDP,2024-02-10,34,79.48,1841.65
2024-02-10T17:00:00Z,APXMIDP,2024-02-10,35,78.2,1555.35
2024-02-10T17:30:00Z,APXMIDP,2024-02-10,36,80.4,1667.55
2024-02-10T18:00:00Z,APXMIDP,2024-02-10,37,76.88,1915.95
2024-02-10T18:30:00Z,APXMIDP,2024-02-10,38,78.25,1790.25
2024-02-10T19:00:00Z,APXMIDP,2024-02-10,39,75.72,1573.1
2024-02-10T19:30:00Z,APXMIDP,2024-02-10,40,68.87,1666.0
2024-02-10T20:00:00Z,APXMIDP,2024-02-10,41,74.44,1721.3
2024-02-10T20:30:00Z,APXMIDP,2024-02-10,42,62.12,1686.25
2024-02-10T21:00:00Z,APXMIDP,2024-02-10,43,57.73,1604.9
2024-02-10T21:30:00Z,APXMIDP,2024-02-10,44,57.16,1605.5
2024-02-10T22:00:00Z,APXMIDP,2024-02-10,45,55.41,1780.65
2024-02-10T22:30:00Z,APXMIDP,2024-02-10,46,54.15,1929.5
2024-02-10T23:00:00Z,APXMIDP,2024-02-10,47,66.33,1472.3
2024-02-10T23:30:00Z,APXMIDP,2024-02-10,48,69.07,1541.65
2024-02-11T00:00:00Z,APXMIDP,2024-02-11,1,69.05,1318.35
2024-02-11T00:30:00Z,APXMIDP,2024-02-11,2,69.44,1408.5
2024-02-11T01:00:00Z,APXMIDP,2024-02-11,3,71.07,1222.2
2024-02-11T01:30:00Z,APXMIDP,2024-02-11,4,69.12,1321.15
2024-02-11T02:00:00Z,APXMIDP,2024-02-11,5,66.78,1410.65
2024-02-11T02:30:00Z,APXMIDP,2024-02-11,6,62.12,1358.25
2024-02-11T03:00:00Z,APXMIDP,2024-02-11,7,59.59,1322.9
2024-02-11T03:30:00Z,APXMIDP,2024-02-11,8,59.16,1167.15
2024-02-11T04:00:00Z,APXMIDP,2024-02-11,9,60.26,1156.15
2024-02-11T04:30:00Z,APXMIDP,2024-02-11,10,61.39,1358.65
2024-02-11T05:00:00Z,APXMIDP,2024-02-11,11,61.27,1098.75
2024-02-11T05:30:00Z,APXMIDP,2024-02-11,12,60.2,1002.9
2024-02-11T06:00:00Z,APXMIDP,2024-02-11,13,57.56,1190.95
2024-02-11T06:30:00Z,APXMIDP,2024-02-11,14,59.14,1032.1
2024-02-11T07:00:00Z,APXMIDP,2024-02-11,15,63.21,1384.3
2024-02-11T07:30:00Z,APXMIDP,2024-02-11,16,64.8,1529.05
2024-02-11T08:00:00Z,APXMIDP,2024-02-11,17,61.67,1386.55
2024-02-11T08:30:00Z,APXMIDP,2024-02-11,18,61.35,1158.85
2024-02-11T09:00:00Z,APXMIDP,2024-02-11,19,62.77,1109.7
2024-02-11T09:30:00Z,APXMIDP,2024-02-11,20,62.88,1366.15
2024-02-11T10:00:00Z,APXMIDP,2024-02-11,21,61.75,1421.25
2024-02-11T10:30:00Z,APXMIDP,2024-02-11,22,60.68,1474.5
2024-02-11T11:00:00Z,APXMIDP,2024-02-11,23,55.33,1399.25
2024-02-11T11:30:00Z,APXMIDP,2024-02-11,24,53.87,1370.35
2024-02-11T12:00:00Z,APXMIDP,2024-02-11,25,59.27,1713.7
2024-02-11T12:30:00Z,APXMIDP,2024-02-11,26,59.65,1615.05
2024-02-11T13:00:00Z,APXMIDP,2024-02-11,27,58.47,1921.25
2024-02-11T13:30:00Z,APXMIDP,2024-02-11,28,56.92,1930.05
2024-02-11T14:00:00Z,APXMIDP,2024-02-11,29,57.42,1685.2
2024-02-11T14:30:00Z,APXMIDP,2024-02-11,30,57.45,2266.4
2024-02-11T15:00:00Z,APXMIDP,2024-02-11,31,71.2,2179.6
2024-02-11T15:30:00Z,APXMIDP,2024-02-11,32,68.05,1762.7
2024-02-11T16:00:00Z,APXMIDP,2024-02-11,33,65.09,1536.85
2024-02-11T16:30:00Z,APXMIDP,2024-02-11,34,74.91,1722.8
2024-02-11T17:00:00Z,APXMIDP,2024-02-11,35,79.77,1938.75
2024-02-11T17:30:00Z,APXMIDP,2024-02-11,36,84.09,1830.45
2024-02-11T18:00:00Z,APXMIDP,2024-02-11,37,81.3,1873.8
2024-02-11T18:30:00Z,APXMIDP,2024-02-11,38,81.55,1677.05
2024-02-11T19:00:00Z,APXMIDP,2024-02-11,39,79.22,2396.15
2024-02-11T19:30:00Z,APXMIDP,2024-02-11,40,73.88,2210.75
2024-02-11T20:00:00Z,APXMIDP,2024-02-11,41,74.06,2240.6
2024-02-11T20:30:00Z,APXMIDP,2024-02-11,42,65.68,2334.1
2024-02-11T21:00:00Z,APXMIDP,2024-02-11,43,65.69,1960.75
2024-02-11T21:30:00Z,APXMIDP,2024-02-11,44,63.08,1948.7
2024-02-11T22:00:00Z,APXMIDP,2024-02-11,45,68.84,1818.1
2024-02-11T22:30:00Z,APXMIDP,2024-02-11,46,66.03,2006.25
2024-02-11T23:00:00Z,APXMIDP,2024-02-11,47,74.66,1197.15
2024-02-11T23:30:00Z,APXMIDP,2024-02-11,48,66.34,1067.25
2024-02-12T00:00:00Z,APXMIDP,2024-02-12,1,60.59,1131.65
2024-02-12T00:30:00Z,APXMIDP,2024-02-12,2,65.07,1075.15
2024-02-12T01:00:00Z,APXMIDP,2024-02-12,3,60.21,1389.75
2024-02-12T01:30:00Z,APXMIDP,2024-02-12,4,55.76,1021.8
2024-02-12T02:00:00Z,APXMIDP,2024-02-12,5,60.78,1132.15
2024-02-12T02:30:00Z,APXMIDP,2024-02-12,6,60.98,1033.85
2024-02-12T03:00:00Z,APXMIDP,2024-02-12,7,65.91,882.75
2024-02-12T03:30:00Z,APXMIDP,2024-02-12,8,58.5,1013.35
2024-02-12T04:00:00Z,APXMIDP,2024-02-12,9,64.46,1379.5
2024-02-12T04:30:00Z,APXMIDP,2024-02-12,10,55.82,1015.55
2024-02-12T05:00:00Z,APXMIDP,2024-02-12,11,74.56,1210.2
2024-02-12T05:30:00Z,APXMIDP,2024-02-12,12,70.67,1432.95
2024-02-12T06:00:00Z,APXMIDP,2024-02-12,13,82.41,1557.35
2024-02-12T06:30:00Z,APXMIDP,2024-02-12,14,74.2,1910.45
2024-02-12T07:00:00Z,APXMIDP,2024-02-12,15,81.8,2822.3
2024-02-12T07:30:00Z,APXMIDP,2024-02-12,16,88.64,3063.7
2024-02-12T08:00:00Z,APXMIDP,2024-02-12,17,83.32,3258.0
2024-02-12T08:30:00Z,APXMIDP,2024-02-12,18,83.29,3389.55
2024-02-12T09:00:00Z,APXMIDP,2024-02-12,19,74.93,2790.8
2024-02-12T09:30:00Z,APXMIDP,2024-02-12,20,67.42,2889.25
2024-02-12T10:00:00Z,APXMIDP,2024-02-12,21,68.35,3041.9
2024-02-12T10:30:00Z,APXMIDP,2024-02-12,22,64.04,3067.35
2024-02-12T11:00:00Z,APXMIDP,2024-02-12,23,60.18,2786.5
2024-02-12T11:30:00Z,APXMIDP,2024-02-12,24,58.53,2603.65
2024-02-12T12:00:00Z,APXMIDP,2024-02-12,25,58.77,2558.15
2024-02-12T12:30:00Z,APXMIDP,2024-02-12,26,57.33,2588.3
2024-02-12T13:00:00Z,APXMIDP,2024-02-12,27,57.01,2091.2
2024-02-12T13:30:00Z,APXMIDP,2024-02-12,28,56.61,2096.85
2024-02-12T14:00:00Z,APXMIDP,2024-02-12,29,57.97,1883.45
2024-02-12T14:30:00Z,APXMIDP,2024-02-12,30,58.38,1953.95
2024-02-12T15:00:00Z,APXMIDP,2024-02-12,31,61.44,1938.15
2024-02-12T15:30:00Z,APXMIDP,2024-02-12,32,67.76,2106.15
2024-02-12T16:00:00Z,APXMIDP,2024-02-12,33,69.53,2134.8
2024-02-12T16:30:00Z,APXMIDP,2024-02-12,34,77.47,2261.1
2024-02-12T17:00:00Z,APXMIDP,2024-02-12,35,86.31,2331.25
2024-02-12T17:30:00Z,APXMIDP,2024-02-12,36,88.28,2483.5
2024-02-12T18:00:00Z,APXMIDP,2024-02-12,37,81.46,2559.65
2024-02-12T18:30:00Z,APXMIDP,2024-02-12,38,81.84,2852.9
2024-02-12T19:00:00Z,APXMIDP,2024-02-12,39,72.82,2525.8
2024-02-12T19:30:00Z,APXMIDP,2024-02-12,40,71.16,2288.15
2024-02-12T20:00:00Z,APXMIDP,2024-02-12,41,72.59,2328.85
2024-02-12T20:30:00Z,APXMIDP,2024-02-12,42,64.62,2102.4
2024-02-12T21:00:00Z,APXMIDP,2024-02-12,43,66.62,1647.25
2024-02-12T21:30:00Z,APXMIDP,2024-02-12,44,59.66,1784.25
2024-02-12T22:00:00Z,APXMIDP,2024-02-12,45,63.42,1436.75
2024-02-12T22:30:00Z,APXMIDP,2024-02-12,46,64.65,2414.05
2024-02-12T23:00:00Z,APXMIDP,2024-02-12,47,51.73,1389.5
2024-02-12T23:30:00Z,APXMIDP,2024-02-12,48,56.6,1145.85
2024-02-13T00:00:00Z,APXMIDP,2024-02-13,1,60.86,1649.05
2024-02-13T00:30:00Z,APXMIDP,2024-02-13,2,61.32,1425.05
2024-02-13T01:00:00Z,APXMIDP,2024-02-13,3,50.43,1242.95
2024-02-13T01:30:00Z,APXMIDP,2024-02-13,4,59.94,1707.5
2024-02-13T02:00:00Z,APXMIDP,2024-02-13,5,55.15,1420.5
2024-02-13T02:30:00Z,APXMIDP,2024-02-13,6,55.62,1435.8
2024-02-13T03:00:00Z,APXMIDP,2024-02-13,7,59.85,1457.6
2024-02-13T03:30:00Z,APXMIDP,2024-02-13,8,58.54,1388.95
2024-02-13T04:00:00Z,APXMIDP,2024-02-13,9,60.4,1347.35
2024-02-13T04:30:00Z,APXMIDP,2024-02-13,10,58.19,1294.0
2024-02-13T05:00:00Z,APXMIDP,2024-02-13,11,71.86,1082.25
2024-02-13T05:30:00Z,APXMIDP,2024-02-13,12,57.53,1645.1
2024-02-13T06:00:00Z,APXMIDP,2024-02-13,13,65.41,2052.95
2024-02-13T06:30:00Z,APXMIDP,2024-02-13,14,66.58,2121.85
2024-02-13T07:00:00Z,APXMIDP,2024-02-13,15,67.01,1960.55
2024-02-13T07:30:00Z,APXMIDP,2024-02-13,16,79.9,2399.3
2024-02-13T08:00:00Z,APXMIDP,2024-02-13,17,61.95,2179.6
2024-02-13T08:30:00Z,APXMIDP,2024-02-13,18,71.68,2195.5
2024-02-13T09:00:00Z,APXMIDP,2024-02-13,19,60.83,2043.4
2024-02-13T09:30:00Z,APXMIDP,2024-02-13,20,63.18,2218.35
2024-02-13T10:00:00Z,APXMIDP,2024-02-13,21,61.11,2017.45
2024-02-13T10:30:00Z,APXMIDP,2024-02-13,22,59.56,2134.8
2024-02-13T11:00:00Z,APXMIDP,2024-02-13,23,61.21,1830.15
2024-02-13T11:30:00Z,APXMIDP,2024-02-13,24,60.69,2044.1
2024-02-13T12:00:00Z,APXMIDP,2024-02-13,25,60.58,2129.05
2024-02-13T12:30:00Z,APXMIDP,2024-02-13,26,59.32,1851.75
2024-02-13T13:00:00Z,APXMIDP,2024-02-13,27,54.82,2024.05
2024-02-13T13:30:00Z,APXMIDP,2024-02-13,28,56.54,2057.05
2024-02-13T14:00:00Z,APXMIDP,2024-02-13,29,58.27,2146.0
2024-02-13T14:30:00Z,APXMIDP,2024-02-13,30,57.86,2151.65
2024-02-13T15:00:00Z,APXMIDP,2024-02-13,31,65.34,2816.7
2024-02-13T15:30:00Z,APXMIDP,2024-02-13,32,64.11,2672.25
2024-02-13T16:00:00Z,APXMIDP,2024-02-13,33,65.7,2675.05
2024-02-13T16:30:00Z,APXMIDP,2024-02-13,34,68.12,3013.35
2024-02-13T17:00:00Z,APXMIDP,2024-02-13,35,69.78,3195.45
2024-02-13T17:30:00Z,APXMIDP,2024-02-13,36,73.98,3250.95
2024-02-13T18:00:00Z,APXMIDP,2024-02-13,37,72.15,3424.3
2024-02-13T18:30:00Z,APXMIDP,2024-02-13,38,71.61,3239.9
2024-02-13T19:00:00Z,APXMIDP,2024-02-13,39,68.74,3153.45
2024-02-13T19:30:00Z,APXMIDP,2024-02-13,40,63.13,2856.0
2024-02-13T20:00:00Z,APXMIDP,2024-02-13,41,66.8,2760.8
2024-02-13T20:30:00Z,APXMIDP,2024-02-13,42,67.2,2899.75
2024-02-13T21:00:00Z,APXMIDP,2024-02-13,43,66.38,3067.6
2024-02-13T21:30:00Z,APXMIDP,2024-02-13,44,67.71,2625.15
2024-02-13T22:00:00Z,APXMIDP,2024-02-13,45,69.68,2933.5
2024-02-13T22:30:00Z,APXMIDP,2024-02-13,46,68.22,3215.65
2024-02-13T23:00:00Z,APXMIDP,2024-02-13,47,67.72,1718.5
2024-02-13T23:30:00Z,APXMIDP,2024-02-13,48,67.77,1712.3
2024-02-14T00:00:00Z,APXMIDP,2024-02-14,1,66.22,1943.0
2024-02-14T00:30:00Z,APXMIDP,2024-02-14,2,67.13,2015.35
2024-02-14T01:00:00Z,APXMIDP,2024-02-14,3,63.68,2105.6
2024-02-14T01:30:00Z,APXMIDP,2024-02-14,4,61.75,1869.85
2024-02-14T02:00:00Z,APXMIDP,2024-02-14,5,62.39,1930.5
2024-02-14T02:30:00Z,APXMIDP,2024-02-14,6,62.41,2105.2
2024-02-14T03:00:00Z,APXMIDP,2024-02-14,7,61.09,1890.3
2024-02-14T03:30:00Z,APXMIDP,2024-02-14,8,56.59,1818.95
2024-02-14T04:00:00Z,APXMIDP,2024-02-14,9,57.79,1630.7
2024-02-14T04:30:00Z,APXMIDP,2024-02-14,10,59.21,1663.8
2024-02-14T05:00:00Z,APXMIDP,2024-02-14,11,59.59,1911.45
2024-02-14T05:30:00Z,APXMIDP,2024-02-14,12,57.66,1932.9
2024-02-14T06:00:00Z,APXMIDP,2024-02-14,13,66.56,2757.6
2024-02-14T06:30:00Z,APXMIDP,2024-02-14,14,62.83,2641.5
2024-02-14T07:00:00Z,APXMIDP,2024-02-14,15,66.41,2741.15
2024-02-14T07:30:00Z,APXMIDP,2024-02-14,16,70.97,2899.1
2024-02-14T08:00:00Z,APXMIDP,2024-02-14,17,68.52,2276.3
2024-02-14T08:30:00Z,APXMIDP,2024-02-14,18,71.65,2272.05
2024-02-14T09:00:00Z,APXMIDP,2024-02-14,19,76.13,2078.9
2024-02-14T09:30:00Z,APXMIDP,2024-02-14,20,71.55,2117.6
2024-02-14T10:00:00Z,APXMIDP,2024-02-14,21,67.74,2394.95
2024-02-14T10:30:00Z,APXMIDP,2024-02-14,22,63.84,2277.15
2024-02-14T11:00:00Z,APXMIDP,2024-02-14,23,60.47,2011.2
2024-02-14T11:30:00Z,APXMIDP,2024-02-14,24,58.52,2065.0
2024-02-14T12:00:00Z,APXMIDP,2024-02-14,25,56.36,2278.15
2024-02-14T12:30:00Z,APXMIDP,2024-02-14,26,57.12,2697.3
2024-02-14T13:00:00Z,APXMIDP,2024-02-14,27,59.68,2173.6
2024-02-14T13:30:00Z,APXMIDP,2024-02-14,28,56.91,2162.75
2024-02-14T14:00:00Z,APXMIDP,2024-02-14,29,61.02,2331.0
2024-02-14T14:30:00Z,APXMIDP,2024-02-14,30,59.86,2315.6
2024-02-14T15:00:00Z,APXMIDP,2024-02-14,31,61.73,1722.4
2024-02-14T15:30:00Z,APXMIDP,2024-02-14,32,62.98,1593.3
2024-02-14T16:00:00Z,APXMIDP,2024-02-14,33,62.46,1556.4
2024-02-14T16:30:00Z,APXMIDP,2024-02-14,34,69.95,1947.65
2024-02-14T17:00:00Z,APXMIDP,2024-02-14,35,69.3,2035.9
2024-02-14T17:30:00Z,APXMIDP,2024-02-14,36,75.21,2582.5
2024-02-14T18:00:00Z,APXMIDP,2024-02-14,37,74.32,2029.9
2024-02-14T18:30:00Z,APXMIDP,2024-02-14,38,71.55,2195.5
2024-02-14T19:00:00Z,APXMIDP,2024-02-14,39,66.71,1662.6
2024-02-14T19:30:00Z,APXMIDP,2024-02-14,40,56.91,1300.25
2024-02-14T20:00:00Z,APXMIDP,2024-02-14,41,54.91,1277.8
2024-02-14T20:30:00Z,APXMIDP,2024-02-14,42,53.07,1431.15
2024-02-14T21:00:00Z,APXMIDP,2024-02-14,43,50.79,1510.5
2024-02-14T21:30:00Z,APXMIDP,2024-02-14,44,55.29,1790.2
2024-02-14T22:00:00Z,APXMIDP,2024-02-14,45,53.75,2005.1
2024-02-14T22:30:00Z,APXMIDP,2024-02-14,46,51.34,2247.8
2024-02-14T23:00:00Z,APXMIDP,2024-02-14,47,48.01,1442.75
2024-02-14T23:30:00Z,APXMIDP,2024-02-14,48,45.27,1353.7
2024-02-15T00:00:00Z,APXMIDP,2024-02-15,1,39.96,1581.3
2024-02-15T00:00:00Z,APXMIDP,2024-02-15,1,39.96,1581.3
2024-02-15T00:30:00Z,APXMIDP,2024-02-15,2,48.07,1696.05
2024-02-15T01:00:00Z,APXMIDP,2024-02-15,3,47.35,1299.2
2024-02-15T01:30:00Z,APXMIDP,2024-02-15,4,48.53,1433.5
2024-02-15T02:00:00Z,APXMIDP,2024-02-15,5,45.4,1085.05
2024-02-15T02:30:00Z,APXMIDP,2024-02-15,6,42.71,1160.1
2024-02-15T03:00:00Z,APXMIDP,2024-02-15,7,44.32,1067.4
2024-02-15T03:30:00Z,APXMIDP,2024-02-15,8,41.72,957.1
2024-02-15T04:00:00Z,APXMIDP,2024-02-15,9,48.33,1263.95
2024-02-15T04:30:00Z,APXMIDP,2024-02-15,10,47.74,1173.5
2024-02-15T05:00:00Z,APXMIDP,2024-02-15,11,60.14,1265.95
2024-02-15T05:30:00Z,APXMIDP,2024-02-15,12,61.53,1542.65
2024-02-15T06:00:00Z,APXMIDP,2024-02-15,13,68.0,1457.85
2024-02-15T06:30:00Z,APXMIDP,2024-02-15,14,64.54,1922.3
2024-02-15T07:00:00Z,APXMIDP,2024-02-15,15,61.39,1860.3
2024-02-15T07:30:00Z,APXMIDP,2024-02-15,16,67.61,1862.4
2024-02-15T08:00:00Z,APXMIDP,2024-02-15,17,57.2,1454.05
2024-02-15T08:30:00Z,APXMIDP,2024-02-15,18,63.18,2065.1
2024-02-15T09:00:00Z,APXMIDP,2024-02-15,19,59.3,1842.8
2024-02-15T09:30:00Z,APXMIDP,2024-02-15,20,57.07,2122.65
2024-02-15T10:00:00Z,APXMIDP,2024-02-15,21,54.57,1759.3
2024-02-15T10:30:00Z,APXMIDP,2024-02-15,22,55.77,2274.6
2024-02-15T11:00:00Z,APXMIDP,2024-02-15,23,52.19,1727.05
2024-02-15T11:30:00Z,APXMIDP,2024-02-15,24,52.52,1610.35
2024-02-15T12:00:00Z,APXMIDP,2024-02-15,25,51.8,1549.4
2024-02-15T12:30:00Z,APXMIDP,2024-02-15,26,52.95,1714.15
2024-02-15T13:00:00Z,APXMIDP,2024-02-15,27,54.41,1837.55
2024-02-15T13:30:00Z,APXMIDP,2024-02-15,28,54.25,1925.25
2024-02-15T14:00:00Z,APXMIDP,2024-02-15,29,58.26,2292.25
2024-02-15T14:30:00Z,APXMIDP,2024-02-15,30,54.52,2177.45
2024-02-15T15:00:00Z,APXMIDP,2024-02-15,31,64.37,2488.15
2024-02-15T15:30:00Z,APXMIDP,2024-02-15,32,68.75,2442.4
2024-02-15T16:00:00Z,APXMIDP,2024-02-15,33,65.86,2263.0
2024-02-15T16:30:00Z,APXMIDP,2024-02-15,34,67.98,2441.3
2024-02-15T17:00:00Z,APXMIDP,2024-02-15,35,65.6,2492.15
2024-02-15T17:30:00Z,APXMIDP,2024-02-15,36,72.04,2559.2
2024-02-15T18:00:00Z,APXMIDP,2024-02-15,37,65.13,2357.9
2024-02-15T18:30:00Z,APXMIDP,2024-02-15,38,63.81,2549.3
2024-02-15T19:00:00Z,APXMIDP,2024-02-15,39,64.06,2097.4
2024-02-15T19:30:00Z,APXMIDP,2024-02-15,40,61.07,2055.3
2024-02-15T20:00:00Z,APXMIDP,2024-02-15,41,57.53,1645.85
2024-02-15T20:30:00Z,APXMIDP,2024-02-15,42,55.86,1959.5
2024-02-15T21:00:00Z,APXMIDP,2024-02-15,43,57.52,2424.1
2024-02-15T21:30:00Z,APXMIDP,2024-02-15,44,58.75,2335.95
2024-02-15T22:00:00Z,APXMIDP,2024-02-15,45,58.71,2352.25
2024-02-15T22:30:00Z,APXMIDP,2024-02-15,46,56.6,2498.9
2024-02-15T23:00:00Z,APXMIDP,2024-02-15,47,52.69,1095.0
2024-02-15T23:30:00Z,APXMIDP,2024-02-15,48,54.08,1168.0
2024-02-16T00:00:00Z,APXMIDP,2024-02-16,1,56.53,1002.65
2024-02-16T00:30:00Z,APXMIDP,2024-02-16,2,63.96,1160.65
2024-02-16T01:00:00Z,APXMIDP,2024-02-16,3,66.82,1601.2
2024-02-16T01:30:00Z,APXMIDP,2024-02-16,4,63.06,1421.15
2024-02-16T02:00:00Z,APXMIDP,2024-02-16,5,63.29,1377.75
2024-02-16T02:30:00Z,APXMIDP,2024-02-16,6,62.95,1414.05
2024-02-16T03:00:00Z,APXMIDP,2024-02-16,7,58.68,1392.65
2024-02-16T03:30:00Z,APXMIDP,2024-02-16,8,55.4,1362.0
2024-02-16T04:00:00Z,APXMIDP,2024-02-16,9,54.72,1458.25
2024-02-16T04:30:00Z,APXMIDP,2024-02-16,10,53.79,1379.9
2024-02-16T05:00:00Z,APXMIDP,2024-02-16,11,56.73,1552.2
2024-02-16T05:30:00Z,APXMIDP,2024-02-16,12,55.26,1408.8
2024-02-16T06:00:00Z,APXMIDP,2024-02-16,13,57.6,1725.6
2024-02-16T06:30:00Z,APXMIDP,2024-02-16,14,56.16,1953.7
2024-02-16T07:00:00Z,APXMIDP,2024-02-16,15,51.51,2264.4
2024-02-16T07:30:00Z,APXMIDP,2024-02-16,16,59.99,2350.35
2024-02-16T08:00:00Z,APXMIDP,2024-02-16,17,64.67,2475.5
2024-02-16T08:30:00Z,APXMIDP,2024-02-16,18,66.95,2523.95
2024-02-16T09:00:00Z,APXMIDP,2024-02-16,19,71.0,2872.6
2024-02-16T09:30:00Z,APXMIDP,2024-02-16,20,65.98,2534.55
2024-02-16T10:00:00Z,APXMIDP,2024-02-16,21,70.23,2786.3
2024-02-16T10:30:00Z,APXMIDP,2024-02-16,22,63.17,2518.05
2024-02-16T11:00:00Z,APXMIDP,2024-02-16,23,59.0,2121.75
2024-02-16T11:30:00Z,APXMIDP,2024-02-16,24,61.02,2158.45
2024-02-16T12:00:00Z,APXMIDP,2024-02-16,25,63.16,2048.3
2024-02-16T12:30:00Z,APXMIDP,2024-02-16,26,61.65,2292.4
2024-02-16T13:00:00Z,APXMIDP,2024-02-16,27,61.25,2582.85
2024-02-16T13:30:00Z,APXMIDP,2024-02-16,28,62.15,2403.25
2024-02-16T14:00:00Z,APXMIDP,2024-02-16,29,64.5,2216.25
2024-02-16T14:30:00Z,APXMIDP,2024-02-16,30,69.94,2665.25
2024-02-16T15:00:00Z,APXMIDP,2024-02-16,31,73.7,2343.85
2024-02-16T15:30:00Z,APXMIDP,2024-02-16,32,76.52,2490.6
2024-02-16T16:00:00Z,APXMIDP,2024-02-16,33,76.54,2793.8
2024-02-16T16:30:00Z,APXMIDP,2024-02-16,34,74.18,2769.85
2024-02-16T17:00:00Z,APXMIDP,2024-02-16,35,76.24,2282.4
2024-02-16T17:30:00Z,APXMIDP,2024-02-16,36,84.18,2433.7
2024-02-16T18:00:00Z,APXMIDP,2024-02-16,37,83.01,2413.45
2024-02-16T18:30:00Z,APXMIDP,2024-02-16,38,82.05,2048.35
2024-02-16T19:00:00Z,APXMIDP,2024-02-16,39,83.04,2184.65
2024-02-16T19:30:00Z,APXMIDP,2024-02-16,40,79.96,2027.3
2024-02-16T20:00:00Z,APXMIDP,2024-02-16,41,77.0,2254.65
2024-02-16T20:30:00Z,APXMIDP,2024-02-16,42,73.9,2221.3
2024-02-16T21:00:00Z,APXMIDP,2024-02-16,43,74.56,1999.5
2024-02-16T21:30:00Z,APXMIDP,2024-02-16,44,66.16,2120.3
