SettlementDate,SettlementPeriod,Generation
2018-02-19,41,42735
2018-02-19,42,40885
2018-02-19,43,38754
2018-02-19,44,36450
2018-02-19,45,34170
2018-02-19,46,32152
2018-02-19,47,29956
2018-02-19,48,27919
2018-02-20,1,28282
2018-02-20,2,28623
2018-02-20,3,28302
2018-02-20,4,27576
2018-02-20,5,27065
2018-02-20,6,26818
2018-02-20,7,26442
2018-02-20,8,25825
2018-02-20,9,25637
2018-02-20,10,25804
2018-02-20,11,26471
2018-02-20,12,27602
2018-02-20,13,30979
2018-02-20,14,34148
2018-02-20,15,37103
2018-02-20,16,38367
2018-02-20,17,38824
2018-02-20,18,38731
2018-02-20,19,38775
2018-02-20,20,38284
2018-02-20,21,37794
2018-02-20,22,37489
2018-02-20,23,37055
2018-02-20,24,36501
2018-02-20,25,36519
2018-02-20,26,35944
2018-02-20,27,35792
2018-02-20,28,35629
2018-02-20,29,35793
2018-02-20,30,36068
2018-02-20,31,36671
2018-02-20,32,37823
2018-02-20,33,38780
2018-02-20,34,40593
2018-02-20,35,42431
2018-02-20,36,44271
2018-02-20,37,44970
2018-02-20,38,44707
2018-02-20,39,44082
2018-02-20,40,43174
2018-02-20,41,42142
2018-02-20,42,40555
2018-02-20,43,38836
2018-02-20,44,36847
2018-02-20,45,34567
2018-02-20,46,32625
2018-02-20,47,30684
2018-02-20,48,28774
2018-02-21,1,29294
2018-02-21,2,29786
2018-02-21,3,29606
2018-02-21,4,29064
2018-02-21,5,28590
2018-02-21,6,28538
2018-02-21,7,28172
2018-02-21,8,27744
2018-02-21,9,27553
2018-02-21,10,27743
2018-02-21,11,28559
2018-02-21,12,29998
2018-02-21,13,33280
2018-02-21,14,36087
2018-02-21,15,39239
2018-02-21,16,40402
2018-02-21,17,41331
2018-02-21,18,41436
2018-02-21,19,41696
2018-02-21,20,41346
2018-02-21,21,40861
2018-02-21,22,40724
2018-02-21,23,40537
2018-02-21,24,40456
2018-02-21,25,40664
2018-02-21,26,40519
2018-02-21,27,40347
2018-02-21,28,40263
2018-02-21,29,40679
2018-02-21,30,40874
2018-02-21,31,41136
2018-02-21,32,41856
2018-02-21,33,42328
2018-02-21,34,43681
2018-02-21,35,45043
2018-02-21,36,46154
2018-02-21,37,46870
2018-02-21,38,46491
2018-02-21,39,45707
2018-02-21,40,44884
2018-02-21,41,43728
2018-02-21,42,42290
2018-02-21,43,40121
2018-02-21,44,37854
2018-02-21,45,35489
2018-02-21,46,33550
2018-02-21,47,31454
2018-02-21,48,29520
2018-02-22,1,29932
2018-02-22,2,30379
2018-02-22,3,30072
2018-02-22,4,29444
2018-02-22,5,29017
2018-02-22,6,28894
2018-02-22,7,28474
2018-02-22,8,28039
2018-02-22,9,27851
2018-02-22,10,27999
2018-02-22,11,28679
2018-02-22,12,30071
2018-02-22,13,33288
2018-02-22,14,36387
2018-02-22,15,39556
2018-02-22,16,41029
2018-02-22,17,41824
2018-02-22,18,41848
2018-02-22,19,42195
2018-02-22,20,41919
2018-02-22,21,41510
2018-02-22,22,40887
2018-02-22,23,40861
2018-02-22,24,40558
2018-02-22,25,40552
2018-02-22,26,40157
2018-02-22,27,39863
2018-02-22,28,39563
2018-02-22,29,39453
2018-02-22,30,39240
2018-02-22,31,39499
2018-02-22,32,40304
2018-02-22,33,41124
2018-02-22,34,42915
2018-02-22,35,44462
2018-02-22,36,46212
2018-02-22,37,47353
2018-02-22,38,47124
2018-02-22,39,46274
2018-02-22,40,45527
2018-02-22,41,44548
2018-02-22,42,42858
2018-02-22,43,40892
2018-02-22,44,38440
2018-02-22,45,36124
2018-02-22,46,34059
2018-02-22,47,31888
2018-02-22,48,30146
2018-02-23,1,30449
2018-02-23,2,30796
2018-02-23,3,30533
2018-02-23,4,29908
2018-02-23,5,29527
2018-02-23,6,29442
2018-02-23,7,29115
2018-02-23,8,28497
2018-02-23,9,28441
2018-02-23,10,28753
2018-02-23,11,29568
2018-02-23,12,30690
2018-02-23,13,33904
2018-02-23,14,37031
2018-02-23,15,40079
2018-02-23,16,41305
2018-02-23,17,41975
2018-02-23,18,41937
2018-02-23,19,41782
2018-02-23,20,41202
2018-02-23,21,40417
2018-02-23,22,39841
2018-02-23,23,39344
2018-02-23,24,38991
2018-02-23,25,38848
2018-02-23,26,38470
2018-02-23,27,38416
2018-02-23,28,38085
2018-02-23,29,38186
2018-02-23,30,38135
2018-02-23,31,38558
2018-02-23,32,39384
2018-02-23,33,39783
2018-02-23,34,41454
2018-02-23,35,43144
2018-02-23,36,44989
2018-02-23,37,45740
2018-02-23,38,45143
2018-02-23,39,44609
2018-02-23,40,43677
2018-02-23,41,42328
2018-02-23,42,40626
2018-02-23,43,38532
2018-02-23,44,36660
2018-02-23,45,34677
2018-02-23,46,33024
2018-02-23,47,31104
2018-02-23,48,30676
2018-02-24,1,29799
2018-02-24,2,30286
2018-02-24,3,29972
2018-02-24,4,29233
2018-02-24,5,28759
2018-02-24,6,28476
2018-02-24,7,28078
2018-02-24,8,27433
2018-02-24,9,27063
2018-02-24,10,26890
2018-02-24,11,27161
2018-02-24,12,27753
2018-02-24,13,29295
2018-02-24,14,30383
2018-02-24,15,31790
2018-02-24,16,32682
2018-02-24,17,34029
2018-02-24,18,34837
2018-02-24,19,35170
2018-02-24,20,34494
2018-02-24,21,33764
2018-02-24,22,32947
2018-02-24,23,32236
2018-02-24,24,31631
2018-02-24,25,31242
2018-02-24,26,30704
2018-02-24,27,30323
2018-02-24,28,30039
2018-02-24,29,30162
2018-02-24,30,30419
2018-02-24,31,31059
2018-02-24,32,32045
2018-02-24,33,33682
2018-02-24,34,36038
2018-02-24,35,38256
2018-02-24,36,40536
2018-02-24,37,41493
2018-02-24,38,41403
2018-02-24,39,41052
2018-02-24,40,39698
2018-02-24,41,38469
2018-02-24,42,37118
2018-02-24,43,35686
2018-02-24,44,34212
2018-02-24,45,32620
2018-02-24,46,31479
2018-02-24,47,29807
2018-02-24,48,29885
2018-02-25,1,28752
2018-02-25,2,29284
2018-02-25,3,28994
2018-02-25,4,28249
2018-02-25,5,27674
2018-02-25,6,27599
2018-02-25,7,27296
2018-02-25,8,26777
2018-02-25,9,26470
2018-02-25,10,26339
2018-02-25,11,26312
2018-02-25,12,26538
2018-02-25,13,27446
2018-02-25,14,28058
2018-02-25,15,28806
2018-02-25,16,29352
2018-02-25,17,30254
2018-02-25,18,30811
2018-02-25,19,31350
2018-02-25,20,31332
2018-02-25,21,31350
2018-02-25,22,31136
2018-02-25,23,30934
2018-02-25,24,30986
2018-02-25,25,30971
2018-02-25,26,30891
2018-02-25,27,30889
2018-02-25,28,30818
2018-02-25,29,31097
2018-02-25,30,31546
2018-02-25,31,32489
2018-02-25,32,33629
2018-02-25,33,35479
2018-02-25,34,37923
2018-02-25,35,40288
2018-02-25,36,42348
2018-02-25,37,44101
2018-02-25,38,44036
2018-02-25,39,43183
2018-02-25,40,42021
2018-02-25,41,40877
2018-02-25,42,39018
2018-02-25,43,37611
2018-02-25,44,35589
2018-02-25,45,33701
2018-02-25,46,31779
2018-02-25,47,29923
2018-02-25,48,28877
2018-02-26,1,28826
2018-02-26,2,29464
2018-02-26,3,29454
2018-02-26,4,28943
2018-02-26,5,28628
2018-02-26,6,28560
2018-02-26,7,28387
2018-02-26,8,28053
2018-02-26,9,27802
2018-02-26,10,27958
2018-02-26,11,28798
2018-02-26,12,30325
2018-02-26,13,34066
2018-02-26,14,37465
2018-02-26,15,40646
2018-02-26,16,41575
2018-02-26,17,42531
2018-02-26,18,42774
2018-02-26,19,43122
2018-02-26,20,42814
2018-02-26,21,42423
2018-02-26,22,42370
2018-02-26,23,42524
2018-02-26,24,42748
2018-02-26,25,42949
2018-02-26,26,42580
2018-02-26,27,42946
2018-02-26,28,43025
2018-02-26,29,43139
2018-02-26,30,43005
2018-02-26,31,43719
2018-02-26,32,44939
2018-02-26,33,45701
2018-02-26,34,46635
2018-02-26,35,47315
2018-02-26,36,47755
2018-02-26,37,48461
2018-02-26,38,48217
2018-02-26,39,47768
2018-02-26,40,47310
2018-02-26,41,46884
2018-02-26,42,45493
2018-02-26,43,43220
2018-02-26,44,40728
2018-02-26,45,38121
2018-02-26,46,36054
2018-02-26,47,33829
2018-02-26,48,28821
2018-02-27,1,32094
2018-02-27,2,32645
2018-02-27,3,32452
2018-02-27,4,31939
2018-02-27,5,31409
2018-02-27,6,31539
2018-02-27,7,31276
2018-02-27,8,31030
2018-02-27,9,30883
2018-02-27,10,31182
2018-02-27,11,31929
2018-02-27,12,33437
2018-02-27,13,36304
2018-02-27,14,39936
2018-02-27,15,43048
2018-02-27,16,44196
2018-02-27,17,44768
2018-02-27,18,44862
2018-02-27,19,45257
2018-02-27,20,45140
2018-02-27,21,44806
2018-02-27,22,44613
2018-02-27,23,44531
2018-02-27,24,44242
2018-02-27,25,44132
2018-02-27,26,43432
2018-02-27,27,43345
2018-02-27,28,42989
2018-02-27,29,43174
2018-02-27,30,43162
2018-02-27,31,43264
2018-02-27,32,44215
2018-02-27,33,44544
2018-02-27,34,45791
2018-02-27,35,46706
2018-02-27,36,47543
2018-02-27,37,47916
2018-02-27,38,47904
2018-02-27,39,47036
2018-02-27,40,46486
2018-02-27,41,46539
2018-02-27,42,44996
2018-02-27,43,43140
2018-02-27,44,40457
2018-02-27,45,37919
2018-02-27,46,34769
2018-02-27,47,33566
2018-02-27,48,32455
2018-02-28,1,31985
2018-02-28,2,32498
2018-02-28,3,32319
2018-02-28,4,31832
2018-02-28,5,31666
2018-02-28,6,31769
2018-02-28,7,31467
2018-02-28,8,31109
2018-02-28,9,30727
2018-02-28,10,30770
2018-02-28,11,31519
2018-02-28,12,32528
2018-02-28,13,35722
2018-02-28,14,38879
2018-02-28,15,41757
2018-02-28,16,42902
2018-02-28,17,43633
2018-02-28,18,43720
2018-02-28,19,44153
2018-02-28,20,43878
2018-02-28,21,43457
2018-02-28,22,43257
2018-02-28,23,43105
2018-02-28,24,42953
2018-02-28,25,43130
2018-02-28,26,42939
2018-02-28,27,42416
2018-02-28,28,41891
2018-02-28,29,42255
2018-02-28,30,42268
2018-02-28,31,42777
2018-02-28,32,43496
2018-02-28,33,44172
2018-02-28,34,45330
2018-02-28,35,45910
2018-02-28,36,46723
2018-02-28,37,47705
2018-02-28,38,47633
2018-02-28,39,47218
2018-02-28,40,46507
2018-02-28,41,45941
2018-02-28,42,44444
2018-02-28,43,42386
2018-02-28,44,40045
2018-02-28,45,37677
2018-02-28,46,35754
2018-02-28,47,33387
2018-02-28,48,32270
2018-03-01,1,31759
2018-03-01,2,32300
2018-03-01,3,32149
2018-03-01,4,31460
2018-03-01,5,30888
2018-03-01,6,30749
2018-03-01,7,30548
2018-03-01,8,30192
2018-03-01,9,29898
2018-03-01,10,29897
2018-03-01,11,30342
2018-03-01,12,31503
2018-03-01,13,34550
2018-03-01,14,37285
2018-03-01,15,40057
2018-03-01,16,41460
2018-03-01,17,42942
2018-03-01,18,44149
2018-03-01,19,45718
2018-03-01,20,46136
2018-03-01,21,46458
2018-03-01,22,46793
2018-03-01,23,47179
2018-03-01,24,47412
2018-03-01,25,47766
2018-03-01,26,47504
2018-03-01,27,47436
2018-03-01,28,46793
2018-03-01,29,46541
2018-03-01,30,46238
2018-03-01,31,46048
2018-03-01,32,46223
2018-03-01,33,46893
2018-03-01,34,47618
2018-03-01,35,48161
2018-03-01,36,49227
2018-03-01,37,50026
2018-03-01,38,49432
2018-03-01,39,48066
2018-03-01,40,46354
2018-03-01,41,44813
2018-03-01,42,43422
2018-03-01,43,41325
2018-03-01,44,38916
2018-03-01,45,36449
2018-03-01,46,34478
2018-03-01,47,32420
2018-03-01,48,32096
2018-03-02,1,31291
2018-03-02,2,31708
2018-03-02,3,31479
2018-03-02,4,31051
2018-03-02,5,30793
2018-03-02,6,30784
2018-03-02,7,30541
2018-03-02,8,30183
2018-03-02,9,29880
2018-03-02,10,29974
2018-03-02,11,30501
2018-03-02,12,31689
2018-03-02,13,34196
2018-03-02,14,36488
2018-03-02,15,38814
2018-03-02,16,40440
2018-03-02,17,42587
2018-03-02,18,44050
2018-03-02,19,45326
2018-03-02,20,45933
2018-03-02,21,46284
2018-03-02,22,46530
2018-03-02,23,46766
2018-03-02,24,46943
2018-03-02,25,47199
2018-03-02,26,46924
2018-03-02,27,46403
2018-03-02,28,45961
2018-03-02,29,45876
2018-03-02,30,45758
2018-03-02,31,45227
2018-03-02,32,44860
2018-03-02,33,45104
2018-03-02,34,46035
2018-03-02,35,47402
2018-03-02,36,48543
2018-03-02,37,49145
2018-03-02,38,48601
2018-03-02,39,47185
2018-03-02,40,45490
2018-03-02,41,43917
2018-03-02,42,42260
2018-03-02,43,40329
2018-03-02,44,38230
2018-03-02,45,36242
2018-03-02,46,34747
2018-03-02,47,32807
2018-03-02,48,31455
2018-03-03,1,31536
2018-03-03,2,31881
2018-03-03,3,31660
2018-03-03,4,31043
2018-03-03,5,30727
2018-03-03,6,30668
2018-03-03,7,30391
2018-03-03,8,29965
2018-03-03,9,29666
2018-03-03,10,29514
2018-03-03,11,29741
2018-03-03,12,30081
2018-03-03,13,31192
2018-03-03,14,32012
2018-03-03,15,33223
2018-03-03,16,34483
2018-03-03,17,36334
2018-03-03,18,38275
2018-03-03,19,40399
2018-03-03,20,40895
2018-03-03,21,41262
2018-03-03,22,41459
2018-03-03,23,41395
2018-03-03,24,41322
2018-03-03,25,41393
2018-03-03,26,41215
2018-03-03,27,41067
2018-03-03,28,40601
2018-03-03,29,40537
2018-03-03,30,40554
2018-03-03,31,40512
2018-03-03,32,40791
2018-03-03,33,41507
2018-03-03,34,42867
2018-03-03,35,44147
2018-03-03,36,45060
2018-03-03,37,45739
2018-03-03,38,45369
2018-03-03,39,44093
2018-03-03,40,42973
2018-03-03,41,41717
2018-03-03,42,40355
2018-03-03,43,38885
2018-03-03,44,37425
2018-03-03,45,35635
2018-03-03,46,34436
2018-03-03,47,32792
2018-03-03,48,31675
2018-03-04,1,31597
2018-03-04,2,32072
2018-03-04,3,31726
2018-03-04,4,30955
2018-03-04,5,30359
2018-03-04,6,30162
2018-03-04,7,29789
2018-03-04,8,29312
2018-03-04,9,28870
2018-03-04,10,28600
2018-03-04,11,28517
2018-03-04,12,28571
2018-03-04,13,29213
2018-03-04,14,29676
2018-03-04,15,30342
2018-03-04,16,30758
2018-03-04,17,32209
2018-03-04,18,33589
2018-03-04,19,35183
2018-03-04,20,36395
2018-03-04,21,37413
2018-03-04,22,37889
2018-03-04,23,38295
2018-03-04,24,38592
2018-03-04,25,39130
2018-03-04,26,39338
2018-03-04,27,39270
2018-03-04,28,39115
2018-03-04,29,39199
2018-03-04,30,39301
2018-03-04,31,39634
2018-03-04,32,40247
2018-03-04,33,41035
2018-03-04,34,42168
2018-03-04,35,43134
2018-03-04,36,44107
2018-03-04,37,45034
2018-03-04,38,44609
2018-03-04,39,43806
2018-03-04,40,42908
2018-03-04,41,41644
2018-03-04,42,39962
2018-03-04,43,38490
2018-03-04,44,36461
2018-03-04,45,34761
2018-03-04,46,33131
2018-03-04,47,31002
2018-03-04,48,31703
2018-03-05,1,29756
2018-03-05,2,30624
2018-03-05,3,30605
2018-03-05,4,30077
2018-03-05,5,29603
2018-03-05,6,29564
2018-03-05,7,29317
2018-03-05,8,29008
2018-03-05,9,28918
2018-03-05,10,28972
2018-03-05,11,29775
2018-03-05,12,31114
2018-03-05,13,34524
2018-03-05,14,37554
2018-03-05,15,40539
2018-03-05,16,41631
2018-03-05,17,42264
2018-03-05,18,42273
2018-03-05,19,42628
2018-03-05,20,42411
2018-03-05,21,42062
2018-03-05,22,41895
2018-03-05,23,42010
2018-03-05,24,42127
2018-03-05,25,42301
2018-03-05,26,42242
2018-03-05,27,42419
2018-03-05,28,42374
2018-03-05,29,42715
2018-03-05,30,42743
2018-03-05,31,42940
2018-03-05,32,43815
2018-03-05,33,44854
2018-03-05,34,45856
2018-03-05,35,46883
2018-03-05,36,47874
2018-03-05,37,48793
2018-03-05,38,48481
2018-03-05,39,47346
2018-03-05,40,45722
2018-03-05,41,44000
2018-03-05,42,42051
2018-03-05,43,40062
2018-03-05,44,37600
2018-03-05,45,35200
2018-03-05,46,32962
2018-03-05,47,30785
2018-03-05,48,29892
2018-03-06,1,28976
2018-03-06,2,29648
2018-03-06,3,29403
2018-03-06,4,28772
2018-03-06,5,28319
2018-03-06,6,28253
2018-03-06,7,27902
2018-03-06,8,27579
2018-03-06,9,27328
2018-03-06,10,27526
2018-03-06,11,28325
2018-03-06,12,29785
2018-03-06,13,33299
2018-03-06,14,36162
2018-03-06,15,39234
2018-03-06,16,40650
2018-03-06,17,41513
2018-03-06,18,41518
2018-03-06,19,41931
2018-03-06,20,41666
2018-03-06,21,41213
2018-03-06,22,40920
2018-03-06,23,40761
2018-03-06,24,40398
2018-03-06,25,40788
2018-03-06,26,40622
2018-03-06,27,40804
2018-03-06,28,40708
2018-03-06,29,40897
2018-03-06,30,41035
2018-03-06,31,41088
2018-03-06,32,41941
2018-03-06,33,42867
2018-03-06,34,44383
2018-03-06,35,45561
2018-03-06,36,46821
2018-03-06,37,47989
2018-03-06,38,48244
2018-03-06,39,47413
2018-03-06,40,46421
2018-03-06,41,45219
2018-03-06,42,43253
2018-03-06,43,41392
2018-03-06,44,39151
2018-03-06,45,36659
2018-03-06,46,34704
2018-03-06,47,32348
2018-03-06,48,29257
2018-03-07,1,30916
2018-03-07,2,31172
2018-03-07,3,30867
2018-03-07,4,30388
2018-03-07,5,30131
2018-03-07,6,30013
2018-03-07,7,29648
2018-03-07,8,29261
2018-03-07,9,29030
2018-03-07,10,29117
2018-03-07,11,29937
2018-03-07,12,31309
2018-03-07,13,34606
2018-03-07,14,37518
2018-03-07,15,40559
2018-03-07,16,41398
2018-03-07,17,41886
2018-03-07,18,41538
2018-03-07,19,41685
2018-03-07,20,41306
2018-03-07,21,40544
2018-03-07,22,39986
2018-03-07,23,39410
2018-03-07,24,39167
2018-03-07,25,38616
2018-03-07,26,38507
2018-03-07,27,38359
2018-03-07,28,37995
2018-03-07,29,37790
2018-03-07,30,37708
2018-03-07,31,37654
2018-03-07,32,38657
2018-03-07,33,40152
2018-03-07,34,41729
2018-03-07,35,43103
2018-03-07,36,44351
2018-03-07,37,46028
2018-03-07,38,46679
2018-03-07,39,45994
2018-03-07,40,44872
2018-03-07,41,43555
2018-03-07,42,41821
2018-03-07,43,40223
2018-03-07,44,37871
2018-03-07,45,35619
2018-03-07,46,33695
2018-03-07,47,31658
2018-03-07,48,31257
2018-03-08,1,30110
2018-03-08,2,30558
2018-03-08,3,30178
2018-03-08,4,29698
2018-03-08,5,29240
2018-03-08,6,29128
2018-03-08,7,28718
2018-03-08,8,28283
2018-03-08,9,28083
2018-03-08,10,28134
2018-03-08,11,28879
2018-03-08,12,30204
2018-03-08,13,33389
2018-03-08,14,35965
2018-03-08,15,38708
2018-03-08,16,39567
2018-03-08,17,39753
2018-03-08,18,39560
2018-03-08,19,40059
2018-03-08,20,40078
2018-03-08,21,39841
2018-03-08,22,39533
2018-03-08,23,39258
2018-03-08,24,38831
2018-03-08,25,38647
2018-03-08,26,38109
2018-03-08,27,37430
2018-03-08,28,36781
2018-03-08,29,36566
2018-03-08,30,36449
2018-03-08,31,36702
2018-03-08,32,37918
2018-03-08,33,39606
2018-03-08,34,41538
2018-03-08,35,42441
2018-03-08,36,43803
2018-03-08,37,45377
2018-03-08,38,46274
2018-03-08,39,45571
2018-03-08,40,44623
2018-03-08,41,43401
2018-03-08,42,41956
2018-03-08,43,39929
2018-03-08,44,37578
2018-03-08,45,35238
2018-03-08,46,33239
2018-03-08,47,31219
2018-03-08,48,30313
2018-03-09,1,29897
2018-03-09,2,30407
2018-03-09,3,30149
2018-03-09,4,29511
2018-03-09,5,29092
2018-03-09,6,28970
2018-03-09,7,28616
2018-03-09,8,28256
2018-03-09,9,28164
2018-03-09,10,28192
2018-03-09,11,29056
2018-03-09,12,30291
2018-03-09,13,33652
2018-03-09,14,36371
2018-03-09,15,39288
2018-03-09,16,40404
2018-03-09,17,40817
2018-03-09,18,40779
2018-03-09,19,41161
2018-03-09,20,40956
2018-03-09,21,40636
2018-03-09,22,40403
2018-03-09,23,40208
2018-03-09,24,40135
2018-03-09,25,40405
2018-03-09,26,40435
2018-03-09,27,40518
2018-03-09,28,40505
2018-03-09,29,40621
2018-03-09,30,40618
2018-03-09,31,40710
2018-03-09,32,41386
2018-03-09,33,41873
2018-03-09,34,42820
2018-03-09,35,43460
2018-03-09,36,43956
2018-03-09,37,44824
2018-03-09,38,44869
2018-03-09,39,44044
2018-03-09,40,42943
2018-03-09,41,41636
2018-03-09,42,39922
2018-03-09,43,38126
2018-03-09,44,36125
2018-03-09,45,34097
2018-03-09,46,32379
2018-03-09,47,30536
2018-03-09,48,30062
2018-03-10,1,29078
2018-03-10,2,29228
2018-03-10,3,28740
2018-03-10,4,27909
2018-03-10,5,27222
2018-03-10,6,26948
2018-03-10,7,26374
2018-03-10,8,25641
2018-03-10,9,25179
2018-03-10,10,24934
2018-03-10,11,25044
2018-03-10,12,25507
2018-03-10,13,26898
2018-03-10,14,27913
2018-03-10,15,29421
2018-03-10,16,30569
2018-03-10,17,32575
2018-03-10,18,34040
2018-03-10,19,35015
2018-03-10,20,35036
2018-03-10,21,34917
2018-03-10,22,34582
2018-03-10,23,34699
2018-03-10,24,34752
2018-03-10,25,35050
2018-03-10,26,34555
2018-03-10,27,34183
2018-03-10,28,33776
2018-03-10,29,33412
2018-03-10,30,33065
2018-03-10,31,33173
2018-03-10,32,33241
2018-03-10,33,33689
2018-03-10,34,34688
2018-03-10,35,35956
2018-03-10,36,37245
2018-03-10,37,38378
2018-03-10,38,39206
2018-03-10,39,38749
2018-03-10,40,37554
2018-03-10,41,36510
2018-03-10,42,35323
2018-03-10,43,33989
2018-03-10,44,32648
2018-03-10,45,31429
2018-03-10,46,30371
2018-03-10,47,28966
2018-03-10,48,29328
2018-03-11,1,27954
2018-03-11,2,28358
2018-03-11,3,27982
2018-03-11,4,27404
2018-03-11,5,26829
2018-03-11,6,26606
2018-03-11,7,26025
2018-03-11,8,25437
2018-03-11,9,25063
2018-03-11,10,24983
2018-03-11,11,25041
2018-03-11,12,25137
2018-03-11,13,25977
2018-03-11,14,26464
2018-03-11,15,27472
2018-03-11,16,28099
2018-03-11,17,29749
2018-03-11,18,30968
2018-03-11,19,32084
2018-03-11,20,32688
2018-03-11,21,33073
2018-03-11,22,33107
2018-03-11,23,33213
2018-03-11,24,33329
2018-03-11,25,33749
2018-03-11,26,33906
2018-03-11,27,33910
2018-03-11,28,33526
2018-03-11,29,33621
2018-03-11,30,33528
2018-03-11,31,33817
2018-03-11,32,34254
2018-03-11,33,34954
2018-03-11,34,35910
2018-03-11,35,36910
2018-03-11,36,37833
2018-03-11,37,39184
2018-03-11,38,39691
2018-03-11,39,39309
2018-03-11,40,38427
2018-03-11,41,37574
2018-03-11,42,36100
2018-03-11,43,34889
2018-03-11,44,33201
2018-03-11,45,31724
2018-03-11,46,30004
2018-03-11,47,28169
2018-03-11,48,28114
2018-03-12,1,27077
2018-03-12,2,27594
2018-03-12,3,27437
2018-03-12,4,26817
2018-03-12,5,26254
2018-03-12,6,26058
2018-03-12,7,25607
2018-03-12,8,25266
2018-03-12,9,25072
2018-03-12,10,25229
2018-03-12,11,26083
2018-03-12,12,27462
2018-03-12,13,30830
2018-03-12,14,33729
2018-03-12,15,36901
2018-03-12,16,38781
2018-03-12,17,39734
2018-03-12,18,40079
2018-03-12,19,40984
2018-03-12,20,41266
2018-03-12,21,41353
2018-03-12,22,41233
2018-03-12,23,41478
2018-03-12,24,41564
2018-03-12,25,41894
2018-03-12,26,41764
2018-03-12,27,41616
2018-03-12,28,41483
2018-03-12,29,41447
2018-03-12,30,41239
2018-03-12,31,41229
2018-03-12,32,41910
2018-03-12,33,42760
2018-03-12,34,43679
2018-03-12,35,44503
2018-03-12,36,44995
2018-03-12,37,45845
2018-03-12,38,46029
2018-03-12,39,45292
2018-03-12,40,44016
2018-03-12,41,42876
2018-03-12,42,41124
2018-03-12,43,39194
2018-03-12,44,36956
2018-03-12,45,34756
2018-03-12,46,32682
2018-03-12,47,30623
2018-03-12,48,27152
2018-03-13,1,29189
2018-03-13,2,29564
2018-03-13,3,29554
2018-03-13,4,28830
2018-03-13,5,28348
2018-03-13,6,28124
2018-03-13,7,27739
2018-03-13,8,27360
2018-03-13,9,27092
2018-03-13,10,27234
2018-03-13,11,28105
2018-03-13,12,29658
2018-03-13,13,32933
2018-03-13,14,35734
2018-03-13,15,38766
2018-03-13,16,39888
2018-03-13,17,39919
2018-03-13,18,39546
2018-03-13,19,39853
2018-03-13,20,39601
2018-03-13,21,38963
2018-03-13,22,38640
2018-03-13,23,38555
2018-03-13,24,38607
2018-03-13,25,38742
2018-03-13,26,38532
2018-03-13,27,38303
2018-03-13,28,37794
2018-03-13,29,37632
2018-03-13,30,37291
2018-03-13,31,37343
2018-03-13,32,38357
2018-03-13,33,39714
2018-03-13,34,41320
2018-03-13,35,42625
2018-03-13,36,43449
2018-03-13,37,44984
2018-03-13,38,45767
2018-03-13,39,45197
2018-03-13,40,44375
2018-03-13,41,43186
2018-03-13,42,41370
2018-03-13,43,39321
2018-03-13,44,37090
2018-03-13,45,34552
2018-03-13,46,32466
2018-03-13,47,30348
2018-03-13,48,29360
2018-03-14,1,28598
2018-03-14,2,28915
2018-03-14,3,28598
2018-03-14,4,27911
2018-03-14,5,27320
2018-03-14,6,27105
2018-03-14,7,26706
2018-03-14,8,26255
2018-03-14,9,25833
2018-03-14,10,25869
2018-03-14,11,26548
2018-03-14,12,27893
2018-03-14,13,30930
2018-03-14,14,33541
2018-03-14,15,36235
2018-03-14,16,37641
2018-03-14,17,37849
2018-03-14,18,37294
2018-03-14,19,37150
2018-03-14,20,36457
2018-03-14,21,35678
2018-03-14,22,34996
2018-03-14,23,34602
2018-03-14,24,34404
2018-03-14,25,34634
2018-03-14,26,34643
2018-03-14,27,34948
2018-03-14,28,35058
2018-03-14,29,35164
2018-03-14,30,35288
2018-03-14,31,35688
2018-03-14,32,36639
2018-03-14,33,37948
2018-03-14,34,39123
2018-03-14,35,40094
2018-03-14,36,40689
2018-03-14,37,42028
2018-03-14,38,42502
2018-03-14,39,42013
2018-03-14,40,40935
2018-03-14,41,39329
2018-03-14,42,37350
2018-03-14,43,35478
